time_stamp,site_name,traj_date,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lon_0,lon_1,lon_2,lon_3,lon_4,lon_5,lon_6,lon_7,lon_8,lon_9,lon_10,lon_11,lon_12,lon_13,lon_14,lon_15,lon_16,lon_17,lon_18,lon_19,lon_20,lon_21,lon_22,lon_23,lon_24,alt_0,alt_1,alt_2,alt_3,alt_4,alt_5,alt_6,alt_7,alt_8,alt_9,alt_10,alt_11,alt_12,alt_13,alt_14,alt_15,alt_16,alt_17,alt_18,alt_19,alt_20,alt_21,alt_22,alt_23,alt_24, 
5/21/2016,Potsdam,5/21/2016, 44.664,44.607,44.559,44.519,44.487,44.462,44.443,44.435,44.441,44.460,44.492,44.537,44.595,44.664,44.743,44.832,44.932,45.041,45.160,45.277,45.384,45.481,45.569,45.649,45.723, -74.998,-75.140,-75.275,-75.403,-75.526,-75.643,-75.755,-75.861,-75.964,-76.064,-76.160,-76.252,-76.341,-76.431,-76.526,-76.626,-76.732,-76.842,-76.958,-77.082,-77.217,-77.363,-77.519,-77.685,-77.860, 500.0,507.6,518.6,533.1,550.9,572.1,596.9,622.8,647.4,670.4,691.3,710.0,726.1,740.6,754.5,767.9,781.1,794.1,807.1,818.5,825.8,829.7,830.8,829.9,827.8 
5/22/2016,Potsdam,5/22/2016, 44.664,44.652,44.631,44.599,44.557,44.506,44.445,44.382,44.326,44.275,44.230,44.189,44.152,44.113,44.064,44.004,43.933,43.850,43.753,43.651,43.557,43.473,43.401,43.344,43.301, -74.998,-75.097,-75.198,-75.298,-75.396,-75.491,-75.580,-75.666,-75.751,-75.834,-75.916,-75.998,-76.078,-76.164,-76.260,-76.365,-76.477,-76.594,-76.715,-76.825,-76.912,-76.981,-77.033,-77.071,-77.098, 500.0,480.7,463.9,449.6,437.8,428.7,422.3,418.6,417.7,419.3,423.1,429.1,437.1,445.9,454.4,462.5,470.2,477.7,485.0,492.8,502.0,512.8,525.6,540.6,558.1 
5/23/2016,Potsdam,5/23/2016, 44.664,44.809,44.933,45.037,45.122,45.191,45.246,45.310,45.401,45.515,45.648,45.795,45.951,46.108,46.258,46.399,46.534,46.667,46.801,46.929,47.043,47.146,47.239,47.322,47.394, -74.998,-74.931,-74.844,-74.735,-74.600,-74.439,-74.250,-74.038,-73.807,-73.562,-73.303,-73.036,-72.765,-72.510,-72.288,-72.100,-71.944,-71.819,-71.723,-71.664,-71.650,-71.680,-71.753,-71.869,-72.028, 500.0,506.5,513.8,521.6,529.8,538.2,547.1,557.0,568.6,581.7,596.0,611.4,627.9,643.7,657.3,667.7,674.7,678.0,677.3,673.0,665.1,654.4,641.1,625.7,608.3 
5/24/2016,Potsdam,5/24/2016, 44.664,44.856,45.030,45.186,45.322,45.440,45.543,45.638,45.733,45.828,45.922,46.014,46.104,46.185,46.250,46.300,46.335,46.356,46.365,46.369,46.378,46.389,46.401,46.413,46.424, -74.998,-74.936,-74.897,-74.886,-74.906,-74.957,-75.039,-75.135,-75.230,-75.327,-75.429,-75.538,-75.655,-75.774,-75.886,-75.987,-76.076,-76.151,-76.211,-76.259,-76.298,-76.330,-76.351,-76.363,-76.364, 500.0,519.1,540.6,563.3,586.3,609.3,631.7,653.7,676.0,697.7,718.4,737.5,754.4,771.1,790.4,812.3,836.8,863.8,893.5,924.3,954.3,983.9,1013.2,1042.2,1071.2 
5/25/2016,Potsdam,5/25/2016, 44.664,44.745,44.825,44.903,44.979,45.052,45.124,45.201,45.295,45.403,45.524,45.657,45.799,45.932,46.036,46.108,46.147,46.154,46.129,46.080,46.016,45.938,45.847,45.745,45.632, -74.998,-75.184,-75.367,-75.551,-75.737,-75.926,-76.120,-76.312,-76.494,-76.671,-76.850,-77.036,-77.238,-77.472,-77.749,-78.067,-78.423,-78.818,-79.250,-79.691,-80.105,-80.484,-80.820,-81.115,-81.368, 500.0,499.9,501.6,505.5,511.5,519.6,529.9,541.6,554.3,567.5,581.0,594.4,607.8,619.7,630.3,640.1,650.1,661.0,673.7,691.1,715.1,744.8,779.5,819.5,864.9 
5/26/2016,Potsdam,5/26/2016, 44.664,44.766,44.855,44.933,45.001,45.063,45.123,45.194,45.288,45.404,45.541,45.696,45.868,46.049,46.230,46.413,46.599,46.790,46.986,47.185,47.379,47.571,47.758,47.942,48.127, -74.998,-75.235,-75.475,-75.717,-75.966,-76.220,-76.482,-76.742,-76.989,-77.223,-77.441,-77.639,-77.811,-77.962,-78.098,-78.219,-78.329,-78.426,-78.510,-78.584,-78.655,-78.725,-78.799,-78.877,-78.959, 500.0,493.1,486.8,481.2,476.7,473.4,471.8,469.8,465.4,458.4,448.7,436.1,420.8,404.3,388.0,371.8,355.5,339.0,322.1,306.7,294.8,286.3,281.6,280.6,283.3 
5/27/2016,Potsdam,5/27/2016, 44.664,44.457,44.273,44.112,43.972,43.853,43.755,43.674,43.610,43.562,43.529,43.511,43.508,43.516,43.535,43.564,43.603,43.652,43.711,43.773,43.833,43.889,43.943,43.995,44.049, -74.998,-75.000,-74.993,-74.978,-74.951,-74.914,-74.865,-74.821,-74.798,-74.795,-74.812,-74.848,-74.903,-74.969,-75.039,-75.112,-75.190,-75.270,-75.351,-75.449,-75.578,-75.734,-75.916,-76.122,-76.350, 500.0,475.8,456.9,443.3,434.8,431.4,433.0,437.4,442.4,447.8,453.6,459.8,466.4,474.3,484.6,497.3,512.3,529.9,550.2,570.2,586.9,600.1,609.7,616.2,619.7 
5/28/2016,Potsdam,5/28/2016, 44.664,44.611,44.552,44.489,44.422,44.355,44.289,44.221,44.153,44.086,44.022,43.964,43.915,43.866,43.804,43.725,43.629,43.511,43.370,43.214,43.053,42.887,42.717,42.542,42.364, -74.998,-75.298,-75.571,-75.819,-76.046,-76.254,-76.445,-76.639,-76.857,-77.099,-77.369,-77.668,-77.994,-78.326,-78.644,-78.951,-79.249,-79.542,-79.831,-80.110,-80.372,-80.618,-80.852,-81.076,-81.290, 500.0,479.0,459.3,440.7,423.1,406.5,390.7,377.2,367.5,361.2,358.2,357.9,359.5,361.5,362.4,362.7,363.0,363.7,365.7,369.1,373.5,378.3,383.7,389.4,395.4 
5/29/2016,Potsdam,5/29/2016, 44.664,44.593,44.537,44.493,44.461,44.441,44.430,44.432,44.451,44.488,44.543,44.616,44.707,44.815,44.938,45.073,45.221,45.380,45.552,45.714,45.847,45.954,46.037,46.100,46.145, -74.998,-74.922,-74.842,-74.756,-74.663,-74.562,-74.452,-74.343,-74.249,-74.168,-74.102,-74.049,-74.010,-73.995,-74.016,-74.070,-74.158,-74.277,-74.423,-74.588,-74.768,-74.968,-75.189,-75.433,-75.699, 500.0,483.8,468.2,453.2,438.9,425.2,412.4,402.1,396.2,394.2,396.1,401.8,411.5,421.9,429.5,434.3,436.3,435.7,432.6,427.5,420.4,411.6,401.9,391.9,382.5 
5/30/2016,Potsdam,5/30/2016, 44.664,44.405,44.170,43.960,43.772,43.607,43.464,43.340,43.234,43.145,43.072,43.015,42.974,42.938,42.894,42.843,42.783,42.713,42.631,42.540,42.440,42.331,42.214,42.089,41.957, -74.998,-75.190,-75.350,-75.482,-75.590,-75.677,-75.747,-75.813,-75.886,-75.969,-76.062,-76.164,-76.277,-76.406,-76.554,-76.724,-76.917,-77.134,-77.376,-77.623,-77.849,-78.047,-78.215,-78.356,-78.470, 500.0,481.8,462.9,443.5,423.6,403.5,383.2,365.6,353.4,346.1,343.4,345.3,351.7,359.0,363.7,366.0,366.3,365.3,363.5,362.2,361.7,361.5,361.3,361.0,360.5 
